place_id,name,formatted_address,user_ratings_total,rating,geometry.location.lat,geometry.location.lng,price_level,suburb,delivery,dine_in,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup
ChIJAY1NtPcPdkgRXaRO5K1IPco,Côte Kensington,"47 Kensington Ct, London W8 5DA, United Kingdom",1227,4.4,51.5019218,-0.1889155,2,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJHZJUqvcPdkgR3-c1NQd-A9o,Bone Daddies Kensington,"1 Phillimore Gardens, London W8 7QB, United Kingdom",967,4.4,51.4997277,-0.1979022,2,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJF9Hlq_cPdkgR6ThcTDegDBY,Spaghetti House Italian Restaurant Kensington High Street,"9 Kensington High St, London W8 5NP, United Kingdom",653,4.3,51.502244,-0.187964,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJ9x-Kq_cPdkgRVwnak02PxI8,Origin Kensington,"2, 24 Kensington High St, London W8 4PT, United Kingdom",147,4.3,51.5026472,-0.1878343,3,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA
ChIJXbAY7fczcEERQc5DmImVYvg,Alexandrie Restaurant,"38C Kensington Church St, London W8 4BX, United Kingdom",123,4.6,51.5042731,-0.1928786,3,Kensington,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA
ChIJEyHV70EPdkgR4ltmETic22k,Grato,"9 Kensington Square, London W8 5EP, United Kingdom",432,4.8,51.5005628,-0.1892812,NA,Kensington,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJvQL4y_cPdkgR_PTPGBOQukM,Prezzo Italian Restaurant London Kensington,"35A Kensington High St, London W8 5BA, United Kingdom",501,4.1,51.5021245,-0.1887497,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJW1e5NFkFdkgRw_1wF5RLuTY,Memories of India Kensington,"18 Gloucester Rd, South Kensington, London SW7 4RB, United Kingdom",692,4.3,51.4991475,-0.1838264,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE
ChIJlQFx01gFdkgRkchWrnmDM-E,Launceston Place,"1A Launceston Pl, London W8 5RL, United Kingdom",643,4.8,51.4992273,-0.185403,3,Kensington,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA
ChIJDxwjt-QPdkgRNKTbCos-HE0,Chakra Kensington,"33C Holland St, London W8 4LX, United Kingdom",273,4.3,51.5028,-0.1939222,4,Kensington,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJ98briVgFdkgReGYkDvuVXHg,Chenestons Restaurant,"1-3 Kensington Ct, London W8 5DL, United Kingdom",20,5,51.5020932,-0.1865962,NA,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,TRUE,FALSE,NA,NA
ChIJvcvtyV4FdkgR8nnz2S8fVUs,Da Mario Kensington,"15 Gloucester Rd, South Kensington, London SW7 4PP, United Kingdom",2911,4.4,51.4987349,-0.1835146,2,Kensington,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
ChIJKy64lWcFdkgRjHnXKBLVnoY,Town House Kensington,"109-113 Queen's Gate, South Kensington, London SW7 5LP, United Kingdom",187,4.4,51.4925087,-0.1781295,NA,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJFfiE5-0PdkgRGjKjU2oJ3qA,Enoteca Rosso,"276-280 Kensington High St, London W8 6ND, United Kingdom",407,4.2,51.4985471,-0.2011439,2,Kensington,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJn-ywB_IPdkgRKaAFvSUsxZs,Il Portico,"277 Kensington High St, London W8 6NA, United Kingdom",516,4.6,51.4985478,-0.1999238,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE
ChIJnbhVw_YPdkgR2FvRK5V9lUc,Zaika,"1 Kensington High St, London W8 5NP, United Kingdom",1163,4.4,51.5021295,-0.1875082,3,Kensington,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJjQcUp0IFdkgRanlqLHrXn9I,Khan's of Kensington,"3 Harrington Rd, South Kensington, London SW7 3ES, United Kingdom",2044,4.4,51.4939481,-0.1750506,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJq-uTY_EFdkgRkoi0u3r6miQ,Eli’s Restaurant - South Kensington,"6-8 Bute St, South Kensington, London SW7 3EX, United Kingdom",265,4.6,51.4934999,-0.1760637,NA,Kensington,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE
ChIJxeYTCDMPdkgRWGtgCMvRXlU,Pascor Restaurant,"221 Kensington High St, London W8 6SG, United Kingdom",199,4.3,51.499475,-0.1970298,NA,Kensington,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
ChIJ01L60vsPdkgRB-UGY6_FoF0,Clarke's Restaurant,"124 Kensington Church St, London W8 4BH, United Kingdom",194,4.5,51.5070413,-0.1944783,3,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,NA,NA
ChIJXeC1Cl4FdkgRjBuv6w48XqI,Scoff & Banter Kensington,"68-86 Cromwell Rd, South Kensington, London SW7 5BT, United Kingdom",360,4.2,51.4953444,-0.1818861,2,Kensington,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA,NA,NA
ChIJM2jO1fcPdkgR_QsNrmXZoTk,Foubert's,"17 Kensington High St, London W8 5NP, United Kingdom",283,4.2,51.5022633,-0.1882608,2,Kensington,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJPSInFzUPdkgR27rOHmUiS2Y,Kensington Quarter,"191-195 Kensington High St, London W8 6SH, United Kingdom",223,4.2,51.4999199,-0.1958438,2,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJDSPBxfcPdkgRYfyZ81Tl2Vs,wagamama high street kensington,"26-40 Kensington High St, London W8 4PF, United Kingdom",1292,4.1,51.5024992,-0.1890514,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJA5Gm5GcFdkgRhAQF1LA-tMs,Wright Brothers South Kensington,"56 Old Brompton Rd, South Kensington, London SW7 3DY, United Kingdom",423,4.4,51.4931244,-0.176406,3,Kensington,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJcf9ZkbgPdkgRTMZ-81h4aQE,Megan's on the High Street Restaurant (Kensington),"204 Kensington High St, London W8 7RG, United Kingdom",1760,4.2,51.4996519,-0.1974341,2,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJn1EDofYPdkgRZA8yKTvFG0A,Kensington Thai Terrace,"14 Wrights Ln, London W8 6TF, United Kingdom",248,3.1,51.4992572,-0.1925941,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJlTSFSewPdkgRat9oKHTl33Q,Romulo Café & Restaurant,"343 Kensington High St, London W8 6NW, United Kingdom",880,4.4,51.4974692,-0.2028874,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ChIJNxoOfOwPdkgR4-cNXIzj1BA,Hare & Tortoise Kensington,"373 Kensington High St, London W14 8QZ, United Kingdom",991,4.2,51.4967595,-0.2050737,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJobxrAmgFdkgRgcJpBakGdV8,"Pappa Roma Restaurant, Pizza and Bar","6 Glendower Pl, South Kensington, London SW7 3DP, United Kingdom",1010,4.5,51.4937472,-0.1756333,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJnV7FjUIFdkgRzYUGlV3cvQg,Tapas Brindisa South Kensington,"7-9 Exhibition Rd, South Kensington, London SW7 2HE, United Kingdom",1510,4.1,51.4948698,-0.1736049,2,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA
ChIJOWJBCIsPdkgR9x7taFAyvWg,PINO,"Leonard Court, 267 Kensington High St, London W8 6NA, United Kingdom",75,4.7,51.4986186,-0.1996517,NA,Kensington,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,FALSE
ChIJ48y_6mcFdkgRhqLHww_SqeY,Macellaio RC South Kensington,"84 Old Brompton Rd, South Kensington, London SW7 3LQ, United Kingdom",1325,4.5,51.4926404,-0.177465,3,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJgV7FjUIFdkgREkiwLP2M6Bk,Comptoir Libanais South Kensington,"1-5 Exhibition Rd, South Kensington, London SW7 2HE, United Kingdom",3339,4.1,51.494729,-0.1735771,2,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJ7w-V58oNdkgRMcz9MMtot9Q,The Orangery Restaurant,"Kensington Palace Gardens, London W8 4PX, United Kingdom",495,3.9,51.5065855,-0.1877335,3,Kensington,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
ChIJ3fS9KGEFdkgR659vG--k58k,Margaux,"152 Old Brompton Rd, South Kensington, London SW5 0BE, United Kingdom",390,4.6,51.4908657,-0.1827672,3,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJy1y33_cPdkgRy4SK96aOVBM,Min Jiang,"2, 24 Kensington High St, London W8 4PT, United Kingdom",748,4.4,51.5027523,-0.1878415,4,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJS2d0gfEPdkgRuvKJvm38hHs,Raj of Kensington,"1 Abingdon Rd, London W8 6AH, United Kingdom",364,4,51.4993332,-0.1969714,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJYRNN72cFdkgRM_8-LtHwok8,Dozo,"68 Old Brompton Rd, South Kensington, London SW7 3LQ, United Kingdom",918,3.8,51.4928986,-0.1769022,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJXV6EH_YPdkgROGp5l7ekCEA,Locanda Ottoemezzo,"2-4 Thackeray St, London W8 5ET, United Kingdom",346,4.5,51.500421,-0.188089,2,Kensington,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJV6l34GYFdkgRVvFHSJPP_NI,Yashin Ocean House,"117, 119 Old Brompton Rd, South Kensington, London SW7 3RN, United Kingdom",480,4.2,51.490998,-0.1804748,3,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
ChIJl1EJr44FdkgRNBDPv-wUDEA,Meekhun Thai Bistro (Kensington),"9a Gloucester Rd, South Kensington, London SW7 4PP, United Kingdom",140,4.4,51.4989928,-0.1835614,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJFd-HVvcPdkgRUO2vB2jTZX0,Ffiona's,"51 Kensington Church St, London W8 4BA, United Kingdom",639,4.3,51.5040738,-0.1927739,2,Kensington,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJoSuJ5GcFdkgR4MiPFtHmblc,Bella Italia - South Kensington,"60 Old Brompton Rd, South Kensington, London SW7 3DY, United Kingdom",1899,4.2,51.493053,-0.1765604,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
ChIJbYF04XsPdkgRYuY_9zvfWp8,Akira Restaurant at Japan House London,"101-111 Kensington High St, London W8 5SA, United Kingdom",492,4.2,51.5013559,-0.1916288,3,Kensington,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJ1YES5cQFdkgRCnr6goxGrYk,South Kensington Kitchen,"38 Thurloe Pl, South Kensington, London SW7 2HP, United Kingdom",228,4,51.4951684,-0.1739012,NA,Kensington,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJxfutAvcPdkgRUZrdTuwRJ9w,Ranoush Juice,"86 Kensington High St, London W8 4SG, United Kingdom",575,4.2,51.5018101,-0.1916425,2,Kensington,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJEZvKQ_EPdkgRWQwUCnF_7fQ,"Balans, Kensington","187 Kensington High St, London W8 6SH, United Kingdom",1275,4.4,51.4999743,-0.1955337,2,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJYdKq5mcFdkgRvYBMWM-CMz4,Rocca,"73 Old Brompton Rd, South Kensington, London SW7 3JS, United Kingdom",1677,4.3,51.49283,-0.1765548,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJjQcUp0IFdkgRF8ASwUUTlJo,Jia,"1 Harrington Rd, South Kensington, London SW7 3ES, United Kingdom",663,3.1,51.4940252,-0.1749416,2,Kensington,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,TRUE
ChIJbYz9hUIFdkgRyftQ4XwNqro,Honest Burgers South Kensington,"24 Thurloe St, South Kensington, London SW7 2LT, United Kingdom",4186,4.5,51.4943572,-0.1735494,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJBe231SoPdkgRT_3hbsIc3rc,HANRUE by Tasty Korea Kensington Palace,"11 Kensington High St, London W8 5NP, United Kingdom",348,4.2,51.5022526,-0.1880471,NA,Kensington,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJgwQn4PYPdkgRhWVEcDrvJNc,Piano Kensington,"Royal Garden Hotel, 2-24 Kensington High St, London W8 4PT, United Kingdom",402,4.4,51.5027489,-0.1882871,2,Kensington,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA
ChIJz9S9rGAFdkgREtsUhx6ZOLI,Steak and Company - Gloucester Road,"152 Gloucester Rd, South Kensington, London SW7 4TD, United Kingdom",2458,4.2,51.4934733,-0.1820999,2,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJ1-By1fMPdkgRHFSgAdcS41Y,Kitchen W8,"11-13 Abingdon Rd, London W8 6AH, United Kingdom",603,4.5,51.4990682,-0.1968676,3,Kensington,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
ChIJpcrtOUNd1moRM9SNgN0396c,Berth,"45 Newquay Promenade, Docklands VIC 3008, Australia",1255,4.3,-37.8151185,144.9418269,2,Docklands,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJS7DTKF1d1moR7RwcyPt11R8,Cargo Bar & Eatery,"55A Newquay Promenade, Docklands VIC 3008, Australia",1871,4.4,-37.8152802,144.9413918,2,Docklands,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJb6CD9nxd1moR4D8Bjby-jo8,Corniche Restaurant,"96 River Esplanade, Docklands VIC 3008, Australia",553,4.5,-37.8244171,144.9441986,1,Docklands,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJka0pG1xd1moRq3Exn_PRVZ0,Squires Loft Docklands,"818 Bourke St, Docklands VIC 3008, Australia",851,4.3,-37.8188288,144.9440938,3,Docklands,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,FALSE
ChIJVUuZakNd1moRNzSh7g6cg8Q,Docklands Lotus,"16 Newquay Promenade, Docklands VIC 3008, Australia",219,3.7,-37.8142003,144.9439114,2,Docklands,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE
ChIJIbVG7Wdd1moR5b-kZ6Bgck8,Almina@Docklands,"shop 11/12/439 Docklands Dr, Docklands VIC 3008, Australia",1895,3.9,-37.8156341,144.9388922,3,Docklands,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJVb3BOl1d1moRw5SofFEAhcs,Steakhouse Grill 66,"66 Newquay Promenade, Docklands VIC 3008, Australia",1181,4.3,-37.81494,144.940797,2,Docklands,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJo7ELLl1d1moRpMkA8RZuQtU,Bhoj Restaurant,"54 Newquay Promenade, Docklands VIC 3008, Australia",627,3.7,-37.8148833,144.9412694,2,Docklands,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJJUQqO0Nd1moRkcwfMYTfaOM,"Achelya Restaurant, Cafe & Bar","23 Aquitania Way, Docklands VIC 3008, Australia",421,4,-37.814172,144.942681,2,Docklands,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJQ7OA71td1moRcDGHldt6bHQ,Pok Pok Docklands,"801&803, Bourke St, Docklands VIC 3008, Australia",662,4.1,-37.8195062,144.9454492,2,Docklands,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJRUy38gRd1moRsnvL_C3h6no,YASSAS - THE GREEK WAY (DOCKLANDS),"CW G14, The District Docklands, 440 Docklands Dr, Docklands VIC 3008, Australia",227,3.9,-37.811678,144.936977,NA,Docklands,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,NA
ChIJVVUVl2dd1moRFsbXyd08cJY,Dock 18,"443 Docklands Dr, Docklands VIC 3008, Australia",78,4,-37.8151663,144.9381212,NA,Docklands,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJL3HkxqVd1moRo6-gpK07_FQ,Thai Thani Docklands,"Shop3/851 Collins St, Docklands VIC 3008, Australia",187,4.2,-37.8213908,144.9436774,2,Docklands,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJ6Z3hjlpd1moRngM0SRt9DgI,Nine Elephants Thai Restaurant,"8/737 Bourke St, Docklands VIC 3008, Australia",520,4.2,-37.8190634,144.9492039,2,Docklands,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJZSCZZWhd1moR8rCoXoWRNAs,Gold Leaf Restaurant,"10-11 Star Cres, Docklands VIC 3008, Australia",910,3.4,-37.8124179,144.9371132,2,Docklands,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJg9BhK11d1moR9bkSU6EBXbQ,Renzo's Bar,"46 Newquay Promenade, Docklands VIC 3008, Australia",820,4.1,-37.8147448,144.9416482,2,Docklands,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJ87xcp15d1moRKQkIyhD0WJo,TAP831,"831 Bourke St, Docklands VIC 3008, Australia",613,4.1,-37.8201016,144.9436663,2,Docklands,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJRav1jVpd1moRHiehg0PNjbw,Platform 28,"82 Village St, Docklands VIC 3008, Australia",1248,4,-37.81855,144.949189,2,Docklands,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJH871CnRd1moROdIc0ILdMmQ,Fukutontei Ramen Docklands,"CW G15, The District Docklands, 440 Docklands Dr, Docklands VIC 3008, Australia",378,3.9,-37.8116887,144.9370704,NA,Docklands,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJjanRFGhd1moRsvJsmWaR6KA,Old Man Pho Docklands - Vietnamese Restaurant,"Shop CC/4 Star Circus, Docklands VIC 3008, Australia",274,3.7,-37.8122938,144.9377961,2,Docklands,TRUE,TRUE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJBVT8tZ1C1moR3IU3WuZdzcM,🍴Cucinetta Melb South Yarra - Italian Restaurant Est. 2013,"Unit 4/3 Murphy St, South Yarra VIC 3141, Australia",725,4.7,-37.8383357,144.990184,2,South Yarra,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
ChIJFZvIyJ1C1moRz2lGr9fbh0o,Ecco Gusto Italiano South Yarra Pasta & Wine Bar,"97 Toorak Rd, South Yarra VIC 3141, Australia",269,4.6,-37.8386326,144.9897181,2,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJQ_3VNiRo1moRooREwqEzkhc,Atlas Dining,"133 Commercial Rd, South Yarra VIC 3141, Australia",551,4.5,-37.8463303,144.9909473,2,South Yarra,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJm1oZ3IJC1moRp2og8RmmUxM,Caffe e Cucina,"581 Chapel St, South Yarra VIC 3141, Australia",721,4.5,-37.8401963,144.9953551,3,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,FALSE,FALSE
ChIJUc9Lz51C1moRn6zjuDZgzu4,Da Noi,"95 Toorak Rd, South Yarra VIC 3141, Australia",270,4.5,-37.8386253,144.9896649,2,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJL3fHDINC1moRHS67xr68fio,The Meat & Wine Co South Yarra,"The Como Centre Shop 4 Corner Toorak Road &, Chapel St, South Yarra VIC 3141, Australia",847,4.3,-37.8394928,144.9964165,3,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJK3URt4JC1moRRZS4-HardUU,Thirty Eight Chairs,"4 Bond St, South Yarra VIC 3141, Australia",1177,4.6,-37.8411108,144.9946972,2,South Yarra,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJb_hh2yRo1moR4rbmucYGPuQ,Chez Olivier Le Bistro,"268 Toorak Rd, South Yarra VIC 3141, Australia",431,4.6,-37.8396712,144.9962356,3,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJC7lsQJ5C1moRdqnGg4UJVIM,Omnia Bistro & Bar,"625 Chapel St, South Yarra VIC 3141, Australia",373,4.6,-37.8391244,144.9954401,NA,South Yarra,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJMbjq351C1moRIF6yNSR_YOs,🍴Cosi Bar Ristorante South Yarra - Italian Restaurant since 1996,"68 Toorak Rd, South Yarra VIC 3141, Australia",705,4.7,-37.8387992,144.9888325,2,South Yarra,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJESEEXoNC1moR8HpsSvFwd_k,Steer Dining Room Restaurant,"15 Claremont St, South Yarra VIC 3141, Australia",510,4.7,-37.8376944,144.993575,4,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJo5CTOJ5C1moR4QDlRgXnx84,France-Soir,"11 Toorak Rd, South Yarra VIC 3141, Australia",1090,4.3,-37.8382593,144.9868875,3,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,FALSE,NA,NA
ChIJM3mtIh5o1moRJjBQJHr8fYs,Bistro Gitan,"52 Toorak Rd West, South Yarra VIC 3141, Australia",409,4.5,-37.8372228,144.9791594,3,South Yarra,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,FALSE,TRUE,FALSE
ChIJZUeIv6FC1moRDgU0kg7V02A,Gilson South Yarra,"171 Domain Rd, South Yarra VIC 3141, Australia",629,3.9,-37.8342303,144.9818309,2,South Yarra,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
